rt	smiles	inchikey
3.5196167	CC(C)=CCc(c(O)c(CC=C(C)C)c(OC)c1C(c(cc2)ccc2O)=O)c1O	CSSYOJWEJPPTHG-UHFFFAOYSA-N
3.5303833	CC(C)=CCC(Cc(c(OC(CC1=O)c(ccc(O)c2)c2O)c1c(OC)c1)c1O)C(C)=C	LTTQKYMNTNISSZ-UHFFFAOYSA-N
3.6137667333333336	CCC(C)C(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CCC(C)(C)NC(C)=O)CC2(CC=C(C)C)C1=O)=O	VWJWJSTVUOQUDF-UHFFFAOYSA-N
3.6329500833333332	CCC(C)C(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CCC(C)(C)NC(C)=O)CC2(CC=C(C)C)C1=O)=O	VWJWJSTVUOQUDF-UHFFFAOYSA-N
3.7846333833333334	Cc(cc1C(c2cc(OC)cc(O)c22)=O)cc(O)c1C2=O	FFWOKTFYGVYKIR-UHFFFAOYSA-N
3.8017166166666665	CCC(C)C(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CCC(C)(C)O)CC2(CC=C(C)C)C1=O)=O	OHIAYCDXMPSQPG-UHFFFAOYSA-N
3.809433233333333	CCC(C)C(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CCC(C)(C)O)CC2(CC=C(C)C)C1=O)=O	OHIAYCDXMPSQPG-UHFFFAOYSA-N
3.9198333666666665	CC(C)(C(CC/C(/C)=C/CC/C(/C)=C/CC/C=C(\C)/CC/C=C(\C)/CCC(C(C)(CO)O)O)O)O	WRTOUBQZZGFLLV-GMVKGQTGSA-N
4.4742665666666666	CCCCCCCCCCCCO[C@H]([C@H]([C@H]1O)O)O[C@H](C)[C@H]1O[C@H]([C@H]([C@H]1O[C@H]([C@H]([C@H]2O[C@H]([C@H]([C@H]3O)O)O[C@H](C)[C@H]3OC(C)=O)OC(C)=O)O[C@H](C)[C@H]2OC(C)=O)O)O[C@H](C)[C@H]1OC(C)=O	LWOBLAUKUYVZAM-RFCVBJERSA-N
5.188016766666666	CCCCCCCCCCCCO[C@H]([C@H]([C@H]1O)O)O[C@H](C)[C@H]1O[C@H]([C@H]([C@H]1O[C@H]([C@H]([C@H]2O[C@H]([C@H]([C@H]3OC(C)=O)O)O[C@H](C)[C@H]3OC(C)=O)OC(C)=O)O[C@H](C)[C@H]2OC(C)=O)O)O[C@H](C)[C@H]1OC(C)=O	GBKNKYWIOBGJMA-UJHKPXTNSA-N
5.231316633333334	CC(C)([C@H](CC=C(C)C)C[C@](C[C@H](CC=C(C)C)C(C)(C)O1)(C2=O)C1=C1C(c(cc3)cc(O)c3O)=O)[C@]2(CC=C(C)C)C1=O	KXTNVBQRLRYVCO-NUUVSXAPSA-N
5.260466516666667	CC(C)([C@H](CC=C(C)C)C[C@](C[C@H](CC=C(C)C)C(C)(C)O1)(C2=O)C1=C1C(c(cc3)cc(O)c3O)=O)[C@]2(CC=C(C)C)C1=O	KXTNVBQRLRYVCO-NUUVSXAPSA-N
5.303550216666666	CC(C)C(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CC=C(C)C)CC2(CC=C(C)C)C1=O)=O	BZQMKTCQZSTGQS-UHFFFAOYSA-N
5.372049966666666	CCC(C)C(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CCC(C)(C)OC(C(F)(F)F)=O)CC2(CC=C(C)C)C1=O)=O	BMWVMBQWKCPABF-UHFFFAOYSA-N
5.398966466666667	C[C@@H](CC/C=C(/C)\C(O)=O)[C@H](CC1)[C@@]2(C)[C@@]1(C)C1=CCC(C(C)(C)C(CC3)=O)[C@@]3(C)C1CC2	VOYZLKWKVLYJHD-KXZUVUMOSA-N
5.404783116666667	C[C@@H](CC/C=C(/C)\C(O)=O)[C@H](CC1)[C@@]2(C)[C@@]1(C)C1=CCC(C(C)(C)C(CC3)=O)[C@@]3(C)C1CC2	VOYZLKWKVLYJHD-KXZUVUMOSA-N
5.4178833	C[C@@H](CC/C=C(/C)\C(O)=O)[C@H](CC1)[C@@]2(C)[C@@]1(C)C1=CCC(C(C)(C)C(CC3)=O)[C@@]3(C)C1CC2	VOYZLKWKVLYJHD-KXZUVUMOSA-N
5.534249883333334	CC(C)CC(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CC=C(C)C)CC2(CC=C(C)C)C1=O)=O	SBJGFRHLHVBLNS-UHFFFAOYSA-N
5.536033116666667	CC(C)CC(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CC=C(C)C)CC2(CC=C(C)C)C1=O)=O	SBJGFRHLHVBLNS-UHFFFAOYSA-N
5.639216616666667	CCC(C)C(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CC=C(C)C)CC2(CC=C(C)C)C1=O)=O	YXSRTLFORKKWOM-UHFFFAOYSA-N
5.66135	CCC(C)C(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CC=C(C)C)CC2(CC=C(C)C)C1=O)=O	YXSRTLFORKKWOM-UHFFFAOYSA-N
5.889733383333334	CCCC(CC(O)=O)C(C(C)(C)C(CC=C(C)C)CC12CC=C(C)C)=C1OC(O)=C(C(CC(C)C)=O)C2=O	PJAFIJDUVIZFTB-UHFFFAOYSA-N
5.895799766666667	CCCC(CC(O)=O)C(C(C)(C)C(CC=C(C)C)CC12CC=C(C)C)=C1OC(O)=C(C(CC(C)C)=O)C2=O	PJAFIJDUVIZFTB-UHFFFAOYSA-N
